Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
80420,1161.915,413.432504442219,248.223494555731,1.66556556293021,0.799702351739508,82080,319.990506402302,0.679733921613375,0.979775828460039,0.748557586231837,0.773984877734798,0.00514091649393458,0.00113802083693183,0.59905259096215,0.997761365890673,BARBUNYA
80677,1122.027,362.299052310766,285.44552533828403,1.26924060862892,0.615838160531823,82097,320.50139898384,0.733860917815073,0.982703387456302,0.805291266296462,0.884632175932181,0.00449073530635455,0.00169647766532133,0.782574086694505,0.993274810093357,BARBUNYA
80789,1130.935,383.968923454292,268.687059704476,1.42905625554358,0.714375546941369,82025,320.723790167816,0.783294551095598,0.984931423346541,0.793755608634866,0.835285801992761,0.00475273766792871,0.00142713153934467,0.69770237101069,0.997055937800413,BARBUNYA
80886,1136.801,391.654490406555,263.801127642732,1.48465813587035,0.739136437743196,82299,320.916272282115,0.71949190987449,0.98283089709474,0.786528255899762,0.819386168530812,0.00484205536689359,0.00134636876751373,0.671393693179604,0.996790108951143,BARBUNYA
80933,1114.025,377.112547756917,274.979670667479,1.37141973747195,0.684331149772281,82222,321.00949530201,0.717395736382573,0.984322930602515,0.819493718448432,0.851229950346095,0.0046595646739515,0.00150908148200191,0.724592428366215,0.993720357884158,BARBUNYA
80951,1107.182,395.538820404245,261.613459989781,1.51192075675195,0.750024253737049,82239,321.045190566462,0.779927355409324,0.984338330962196,0.829839396001343,0.811665439661146,0.00488615113345412,0.00130814195884367,0.658800785940322,0.996054582827667,BARBUNYA
81411,1150.387,397.07148703822,262.387261516916,1.51330321732338,0.750556657235043,82770,321.956060008869,0.725840532805521,0.983581007611453,0.773045440121814,0.810826439365762,0.00487736899237475,0.00130040006473481,0.65743951477456,0.994905332903865,BARBUNYA
81910,1132.599,411.396303210737,253.93661790091,1.62007475176845,0.786762789242495,83172,322.941250244154,0.719607119638747,0.984826624344731,0.802406507733686,0.784988216286251,0.00502254063253249,0.00117640204680336,0.61620649970827,0.998300592052981,BARBUNYA
81976,1180.158,408.061828802236,256.321835479695,1.59199011679425,0.778096624872546,83902,323.07133100789,0.714331773542816,0.977044647326643,0.739632996744243,0.791721519153569,0.00497782068900942,0.00120644855722047,0.626822963890835,0.997895963493889,BARBUNYA
81997,1141.172,407.554570107341,258.72212655093,1.57525981847986,0.772663417346561,83673,323.112709359519,0.822874747859946,0.979969643732148,0.791235224162026,0.792808455747211,0.00497035952665757,0.00121126916297868,0.628545247504277,0.990122072489964,BARBUNYA
82032,1144.548,420.129786654454,249.070456823706,1.68679092660044,0.805319016956479,83528,323.181661505901,0.755776672194583,0.982089838138109,0.786910141620191,0.769242438341345,0.00512153533565504,0.00110619802683942,0.591733928945338,0.998131422306624,BARBUNYA
82109,1153.754,390.637881475801,269.370477225634,1.45018817763236,0.724223149283518,83618,323.333304468716,0.717911726646382,0.981953646344089,0.775129360549449,0.827705964529571,0.00475755253962173,0.00137742415584474,0.685097163717828,0.993519807353055,BARBUNYA
82477,1259.908,416.74207331919,253.623875422846,1.64315000953436,0.793487030153132,85026,324.057059684127,0.685628543401998,0.970020934772893,0.652927638182009,0.77759621701533,0.0050528277376625,0.00113954324620573,0.604655876716552,0.993540309591809,BARBUNYA
82596,1180.392,436.684228708327,241.434869355333,1.80870406115877,0.833259530037364,84186,324.290754473429,0.657402101241643,0.981113249233839,0.744931543898706,0.742620715734688,0.00528699003230577,9.91873971889232e-4,0.551485527438301,0.997474113147939,BARBUNYA
82624,1160.196,418.828934699576,251.611312120233,1.66458706156835,0.799437256030807,84071,324.345717012262,0.707397260273973,0.982788357459766,0.771353319134384,0.774410959082647,0.00506909535606574,0.00112459509434969,0.599712333547305,0.998273391085805,BARBUNYA
82632,1101.047,385.523990687545,273.205501694196,1.4111135694444,0.705549959526769,83895,324.361418884176,0.760435838916292,0.984945467548722,0.856537561192639,0.84135209927068,0.00466555318384579,0.00144209555390314,0.707873354947179,0.998889696614097,BARBUNYA
82805,1130.202,394.804477601921,268.001970398262,1.47314020495903,0.734302849019537,84138,324.700786112068,0.724656071691112,0.984156980199197,0.814618525987026,0.822434406226422,0.00476788210376089,0.00134558257049343,0.676398352545007,0.996429607702105,BARBUNYA
82885,1156.62,412.90394089043,257.136798923455,1.60577537956107,0.78241920604957,84160,324.857599057455,0.810325948810199,0.984850285171103,0.778582091906812,0.78676313516625,0.00498164855993762,0.00117741308502974,0.618996230856628,0.993968907550672,BARBUNYA
82952,1154.249,404.452505598695,261.995813906161,1.5437365184146,0.761828359632322,84639,324.98887167851,0.708918743376748,0.980068290031782,0.782415979448837,0.803527898034511,0.00487574146010578,0.00125378846734822,0.645657082919759,0.996724417276272,BARBUNYA
83334,1157.753,413.45522109583,257.434701774969,1.6060586169818,0.782506607289514,84564,325.736310872706,0.787150035893755,0.985454803462466,0.781268406360647,0.787839394092951,0.00496142296176626,0.00117906239073319,0.620690910884749,0.996865985908736,BARBUNYA
83470,1156.057,416.946040482551,256.495604993408,1.62554847866991,0.788389044995616,84731,326.002001219385,0.814262023217247,0.985117607487224,0.784841180003042,0.781880554236918,0.00499516042269739,0.00115157135057558,0.611337201093829,0.993758257192393,BARBUNYA
84005,1170.688,412.473326688599,260.473146275103,1.58355413057805,0.775383299829688,85663,327.045085508829,0.798526615969582,0.980645085976443,0.770251702275326,0.792887841098475,0.00491010447816915,0.00119706443497183,0.6286711285618,0.9955347624092,BARBUNYA
84185,1175.084,408.720527343526,263.644898430329,1.55026905423522,0.764140938665523,85882,327.395282607324,0.680673356026488,0.98024032975478,0.766137560314752,0.801024809630252,0.00485502794254946,0.00123297810967435,0.641640745643181,0.994715791907033,BARBUNYA
84228,1129.158,396.620328622974,271.69413294633,1.45980453947205,0.728521237768255,85605,327.478885386452,0.745143140238508,0.983914490975994,0.830150666352355,0.82567347600015,0.00470888930786643,0.00134999319196977,0.681736688970169,0.995202313283297,BARBUNYA
84390,1131.241,396.25974907127,271.692169892058,1.45848792487727,0.727939277054198,85574,327.793662507682,0.773588537799412,0.986164021782317,0.82868709714671,0.827219174483267,0.00469557707158751,0.00135628546118998,0.684291562632778,0.998030981195304,BARBUNYA
84523,1141.272,431.695129475254,250.584034830156,1.72275592005634,0.814284997426974,85773,328.051864862327,0.780049097419617,0.98542664941182,0.815467096775454,0.759915603544309,0.00510742791281964,0.00105061466038661,0.577471724510111,0.994842832064937,BARBUNYA
84569,1198.651,418.417775130055,260.869269852111,1.6039366206961,0.781850437947781,86785,328.14112064584,0.681898080954685,0.974465633462004,0.739665828143281,0.784242783528605,0.00494764955397433,0.00115446512431222,0.615036743516695,0.986479956000104,BARBUNYA
84975,1178.198,428.431317921086,252.95556079267,1.69370191577738,0.807094217447876,86293,328.92784970852,0.75014565935133,0.98472645521653,0.76924463307735,0.767749312315925,0.00504185134358442,0.0010805566582636,0.589439006561576,0.998333974647257,BARBUNYA
85083,1129.571,375.363505488419,289.259797728526,1.29766911418746,0.637304026863327,86711,329.136810740916,0.760702024175667,0.981224988755752,0.837964442640321,0.876848190962644,0.00441173331321672,0.00160874294629315,0.768862749994462,0.997729443717045,BARBUNYA
85099,1161.055,428.050999529847,255.144877837505,1.6776782005495,0.802938510114251,86211,329.167756649125,0.799607238832616,0.987101413972695,0.793284072436572,0.768991912203614,0.005030035600064,0.00108502041643263,0.591348561034571,0.992092589774014,BARBUNYA
85886,1149.584,419.790225347929,262.014233898741,1.60216572627181,0.78130041617708,87013,330.686334067684,0.784741194207136,0.987047912380909,0.816677930206017,0.787741862721093,0.00488776081489333,0.00116098179752775,0.620537242283297,0.994203501461523,BARBUNYA
86145,1130.325,429.097050857836,256.164559286447,1.67508359490905,0.802252300025637,87086,331.184571774125,0.788065354215457,0.989194589256597,0.84729232584023,0.77181740380651,0.00498110222134582,0.00109034387004339,0.595702104818622,0.997850823234468,BARBUNYA
86498,1145.822,380.170356608914,290.375656572036,1.30923632200071,0.645448200256254,87924,331.862432553765,0.759874200576288,0.983781447613848,0.827907118624961,0.872930850037727,0.00439513464599082,0.00157424134870349,0.762008268947589,0.997648903371069,BARBUNYA
86975,1181.978,426.694996479141,260.543642706212,1.63771025862366,0.791932518533621,88249,332.776215200757,0.784406565656566,0.985563575791227,0.782321949093405,0.77989247107805,0.00490594994514678,0.00111954559797074,0.608232266444227,0.996108222381631,BARBUNYA
87137,1243.283,393.25717313172,283.971638370088,1.38484665366196,0.691787006940143,89111,333.085986210149,0.76916354777205,0.977847852678121,0.708390089985517,0.846992779705974,0.00451309057153357,0.00143275734861732,0.717396768874053,0.993484514723134,BARBUNYA
87149,1189.561,428.965493646747,259.223193428416,1.65481139235022,0.796758027072311,88604,333.108920751343,0.811783335662056,0.983578619475419,0.773924931690085,0.776540131280719,0.00492220786981775,0.00110406675386655,0.603014575489477,0.997875389273217,BARBUNYA
87745,1179.474,415.35738462986,270.436988547961,1.53587490697929,0.758996509632396,89355,334.246022942363,0.713652482269504,0.981981981981982,0.792602610916341,0.804719105307884,0.00473368721442657,0.00122449374154258,0.647572838447522,0.994590873012905,BARBUNYA
88387,1188.866,412.015052959515,275.567651798603,1.49515028440506,0.743416203795972,90121,335.466576040754,0.783100613105575,0.980759201517959,0.785836946537233,0.814209514024035,0.00466148927963971,0.00126371500932302,0.662937132727255,0.991190642539828,BARBUNYA
88647,1194.981,398.984855850718,283.370490131121,1.40799719711851,0.703971031205695,90537,335.959619481476,0.738669599780016,0.979124556811028,0.780102925399291,0.842036018547973,0.00450082750516902,0.00139570877159355,0.709024656532122,0.998304729085145,BARBUNYA
88907,1210.626,405.243060622496,280.958234651208,1.44236050288962,0.72064144326705,91061,336.451940407199,0.780680341400021,0.97634552662501,0.762299836224252,0.830247259238376,0.00455805572814847,0.0013359468978684,0.689310511472836,0.99423425597506,BARBUNYA
89692,1240.715,421.484230290409,272.122749262079,1.54887539330452,0.763650609502259,90687,337.934019072342,0.774341707675041,0.989028195882541,0.732182773373582,0.801771441933902,0.00469923995774885,0.00119787008021007,0.642837445100768,0.995675100611323,BARBUNYA
89817,1219.789,421.689033290875,271.892692332859,1.55093919469756,0.764376130792507,91438,338.169419358815,0.796610169491525,0.982272140685492,0.758575800095583,0.801940275087853,0.0046949801628965,0.00119779259844685,0.643108204807981,0.99742172126828,BARBUNYA
90264,1178.124,408.928528301638,281.85884097332,1.45082739604519,0.724512303834683,91447,339.009873404853,0.789020979020979,0.98706354500421,0.81722648438318,0.829019865189716,0.00453036125478196,0.00131999518355363,0.687273936879176,0.997115856212144,BARBUNYA
90997,1245.103,425.141604914194,272.953574835957,1.55756012783383,0.766679692064784,92766,340.383576061281,0.704125849234722,0.980930513334627,0.73760929295603594,0.800635769651338,0.00467203979157768,0.00118420325821256,0.64101763564519,0.998423510519261,BARBUNYA
91010,1196.528,428.462840833259,271.012131345626,1.5809729206802,0.774542473031277,92343,340.407889107093,0.699259327555474,0.98556468817344,0.798827939841438,0.794486374699566,0.00470786551844039,0.00115704333628851,0.631208599583259,0.997923703241601,BARBUNYA
91582,1202.076,436.093753917145,268.112150940518,1.62653483770639,0.788679995687153,93036,341.475949352126,0.753538046340179,0.984371641085171,0.79644563221114,0.783033341534637,0.00476178456374774,0.00110425792393934,0.613141213954899,0.997295544931228,BARBUNYA
91671,1251.82,446.636495847893,262.157774865557,1.70369349555603,0.809615904628562,93273,341.641833365613,0.68553416790057,0.982824611623943,0.735119699804362,0.764921444041515,0.00487216781586209,0.00102889094779226,0.585104815554557,0.996839268478812,BARBUNYA
91870,1286.118,439.644311765163,266.579311699158,1.64920641801834,0.79519618038752,93731,342.012451490906,0.700228658536585,0.980145309449382,0.697946200585127,0.777929890910525,0.00478550464531581,0.00108110864667397,0.605174915172061,0.998058354125469,BARBUNYA
92169,1153.456,398.911407017674,295.713214252164,1.34898066028767,0.671173308782116,93378,342.568556056587,0.781788879935536,0.987052624815267,0.870547904877219,0.858758486295704,0.00432804312749053,0.00145196286692899,0.737466137784888,0.99482755748886,BARBUNYA
92981,1209.112,442.671276942561,268.716120232375,1.64735661023893,0.794676543050557,94477,344.074245053332,0.8084601339014,0.984165458259682,0.799228595142842,0.777268060918208,0.00476087885635303,0.00107188990936619,0.604145638523551,0.995243311168789,BARBUNYA
93368,1170.46,442.98134020969,269.076069957099,1.64630522617756,0.794380261223002,94486,344.789544233628,0.735053770213034,0.988167559215122,0.856435709622218,0.778338753660409,0.00474446641472121,0.00107409268244684,0.605811215449639,0.997350170071718,BARBUNYA
95349,1276.178,483.691255675137,252.017227370452,1.91927853790779,0.853538903776882,96842,348.428066250342,0.692666448730522,0.984583135416452,0.735704647500093,0.720352212619611,0.00507285084977437,8.42580558658496e-4,0.518907310225969,0.995927663680162,BARBUNYA
95737,1284.958,431.620041396861,283.31583071815,1.52345896204525,0.754412165371295,97477,349.136268947112,0.765283772981615,0.982149635298583,0.728637993857072,0.808897260231928,0.00450839321680083,0.00119062502972784,0.654314777610719,0.996821711949695,BARBUNYA
95824,1306.551,451.44165012795,272.134629531887,1.65889086186678,0.797882947032056,98004,349.294869894624,0.714619176529372,0.977756009958777,0.705393456086453,0.773732042215478,0.00471115430505875,0.00104152433497587,0.598661273150934,0.993113715383618,BARBUNYA
98277,1289.679,436.353701929364,287.678469787041,1.51681042468135,0.751899125846591,100632,353.737420607345,0.706556045235921,0.976597901264011,0.742503488310813,0.810666711530746,0.00444003888935726,0.0011828669470083,0.657180517184074,0.996818259362287,BARBUNYA
100846,1297.77,469.285655293217,274.423910386326,1.71007568047759,0.811199544313928,102015,358.331013349894,0.792036128018849,0.988540900847915,0.752442087799686,0.763566943306638,0.00465348804407926,9.75768601060048e-4,0.583034476910643,0.997033079844862,BARBUNYA
102015,1271.97,456.791895011588,286.894421416849,1.59219511050681,0.778161905423739,103901,360.401903652239,0.804972737530675,0.981848105408033,0.792355653760622,0.788984891343346,0.00447769342755073,0.00107030823128806,0.622497158768072,0.991136932494907,BARBUNYA
102379,1296.377,456.722067697627,286.557573962028,1.59382305406504,0.778679238813744,104111,361.044306630698,0.73941210457894,0.983363909673329,0.765522769325055,0.790512068862254,0.00446109131460189,0.00107461993974752,0.62490933101688,0.995994898475063,BARBUNYA
115967,1359.763,449.45496931811,331.305269856317,1.35661883529059,0.675754534092442,118497,384.257427103631,0.742711669014987,0.978649248504182,0.788166273935829,0.854940880254605,0.00387571437838446,0.00127724985746887,0.730923908730518,0.99158514174804,BARBUNYA
114004,1279.356,451.361255779268,323.747996057484,1.39417467065688,0.6967950943085,115298,380.99133987269,0.74898660412191,0.988776908532672,0.875280257906229,0.844094026668094,0.003959170342964,0.00123978751377794,0.712494725856758,0.99334209976611,BOMBAY
117034,1265.926,425.923787489201,351.215108878648,1.21271487678614,0.565721852582733,118019,386.021135274398,0.74631891081848,0.991653886238656,0.917709597011214,0.906315041829368,0.00363931667284038,0.00151466420248132,0.821406955046169,0.996132434280093,BOMBAY
129409,1348.888,484.364424042523,341.17265927397,1.41970468874402,0.709831187573786,130688,405.917055868108,0.799334140435835,0.99021333251714,0.893763393618021,0.838040606864373,0.00374289596583331,0.00113880081545489,0.702312058753606,0.997075722773962,BOMBAY
131249,1374.898,521.149246387802,323.79025640052,1.60952726675985,0.783572436030554,132831,408.792633259144,0.814988450361392,0.988090129563129,0.872498937461689,0.784406071950741,0.0039706911777446,9.27277369659779e-4,0.615292885713192,0.990330676598735,BOMBAY
131488,1368.233,485.892500905497,345.621263514076,1.40585245237873,0.702876201700794,132905,409.164662768105,0.793367685568441,0.989338249125315,0.882624263153514,0.842088861230819,0.00369533722397099,0.00114621352969295,0.709113650209018,0.996909164161578,BOMBAY
133760,1369.738,481.260782345703,354.625663404636,1.35709519081413,0.67603666415323,135151,412.68453024529,0.74456715354471,0.989707808303305,0.895903256917458,0.857507084275251,0.00359794245174718,0.00120000993583848,0.735318399582242,0.997897063790204,BOMBAY
134012,1385.807,517.764912408516,331.916023685519,1.5599274378482,0.767494559081948,135500,413.073090226232,0.76070569002316,0.989018450184502,0.876895923739363,0.797800469531078,0.00386357126532337,9.65485688183611e-4,0.636485589184009,0.992871334363116,BOMBAY
135222,1371.667,495.102409815674,348.78466864566,1.41950737610736,0.709734018951482,136192,414.933726898861,0.772423484251294,0.992877702067669,0.903149900388691,0.838076564913792,0.00366140428196354,0.00111419764075542,0.702372328657701,0.997022701303306,BOMBAY
137075,1432.713,526.898061463492,334.117512130015,1.57698427150523,0.773233229408854,139517,417.767053026651,0.676997160143228,0.982496756667646,0.839169547555265,0.792880224053732,0.00384386694483671,9.37083848178551e-4,0.628659049695496,0.991385433509223,BOMBAY
137748,1389.634,499.37054408853,353.30131422707,1.41344094680491,0.706720050844063,138869,418.791357131662,0.809463366476271,0.991927644038626,0.896384427585557,0.838638486168734,0.00362524714760672,0.00110615640302264,0.703314510483385,0.99409352759927,BOMBAY
137890,1410.302,522.187573890791,338.364471513099,1.54326951513459,0.761661639559708,139207,419.007160826079,0.782239215775262,0.990539268858606,0.871201053715396,0.802407375771275,0.00378698653920365,9.68396413885679e-4,0.643857596692145,0.993645801062807,BOMBAY
138059,1459.686,540.677822641707,334.166475911383,1.61798942029448,0.786137993936299,143275,419.263852849959,0.767369602916982,0.963594486128075,0.814246127958437,0.775441187510652,0.00391628088456172,8.73472134740009e-4,0.60130903528793,0.972911657423348,BOMBAY
138265,1396.139,512.80635066023,345.18129888335,1.48561452291634,0.739531344163719,139739,419.576531341789,0.754836983818488,0.989451763645081,0.89138393792038,0.818196831614099,0.00370886595060377,0.00102530263445561,0.66944605526335,0.994538782008288,BOMBAY
138976,1404.377,509.410076766318,351.648286370599,1.44863517471959,0.723518559791513,140912,420.653942058212,0.738393530768168,0.986260928806631,0.885487133728734,0.825766825675063,0.00366545358023197,0.0010513255350776,0.681890850385469,0.987811071187846,BOMBAY
139523,1410.901,501.721528969716,354.968570748385,1.41342521652531,0.706712168312915,140892,421.480961610467,0.732219703171904,0.990283337591914,0.880770149291496,0.840069515206926,0.00359597721500911,0.00110473368001844,0.70571679038,0.997477907248398,BOMBAY
139841,1430.241,524.802456290007,341.340084910057,1.53747678485606,0.759577911951665,141672,421.961006700038,0.780275638879589,0.987075780676492,0.859064826722476,0.804037789157873,0.00375285114015208,9.67491022420625e-4,0.64647676639388,0.993943020279402,BOMBAY
140964,1425.6,538.238959239073,334.910578845881,1.60711244504092,0.782831305719535,142173,423.651908037775,0.815197779319917,0.991496275664156,0.871611005814772,0.787107474785375,0.00381827246133107,9.04029962733863e-4,0.619538176863011,0.99566751421450606,BOMBAY
141850,1432.847,524.923470659625,346.910920078136,1.51313619802281,0.750492433464833,143680,424.981210667816,0.804617260841204,0.987263363028953,0.868239553574425,0.809606036730993,0.00370055319463958,9.8071171984797e-4,0.655461934711265,0.991803179837677,BOMBAY
142154,1378.113,501.729374428425,361.669752623301,1.38725832279097,0.693094973324244,143074,425.436357452301,0.795124788848989,0.993569761102646,0.94058768780021,0.847939903731892,0.00352947771028902,0.00112551296009321,0.719002080340851,0.997441620056867,BOMBAY
142399,1430.275,524.588412345922,347.26177244469,1.51064255835841,0.74953036412043506,143783,425.802815785361,0.796192339949679,0.99037438361976,0.874737425779617,0.811689327793577,0.00368393326038752,9.86394994689059e-4,0.65883956485399,0.995271085798772,BOMBAY
143603,1405.207,516.019914352015,356.293803068763,1.44829887555587,0.723365593338541,145400,427.599132766431,0.773693880079954,0.987640990371389,0.91388756433941,0.828648509240931,0.00359337837198398,0.00104511510784472,0.686658351867218,0.994486518900342,BOMBAY
144058,1463.258,536.887519610584,343.962839117715,1.56088814997496,0.767823949174864,145734,428.276011860877,0.748800582165969,0.988499595152813,0.845484072603495,0.79770155985655,0.00372688444661584,9.30866616142998e-4,0.636327778597573,0.993236489112839,BOMBAY
144079,1462.012,534.599462725399,346.330735848132,1.54360964069855,0.761783082894101,146415,428.307226609472,0.693120700437774,0.984045350544685,0.847049274909341,0.801174068574541,0.00371046066897604,9.43007467141162e-4,0.641879888156284,0.990811983528546,BOMBAY
145163,1449.277,535.862445816562,346.383943873901,1.54701872097062,0.762994828122178,146814,429.9154242783,0.704613189138813,0.988754478455733,0.868486353791778,0.802286907087103,0.00369145337184105,9.43400210839869e-4,0.643664281283389,0.995760693165505,BOMBAY
145886,1438.541,539.42664718438,345.674977004698,1.56050244613757,0.767691796691554,147342,430.984714605094,0.757656492633044,0.990118228339509,0.885888353425309,0.798968157866662,0.00369759022239543,9.29429445758724e-4,0.638350117284847,0.996146919515208,BOMBAY
146154,1460.105,540.33833521516,346.76675448934,1.55821839383328,0.766906737853218,148196,431.38040338108,0.73571399806701,0.986220950632946,0.861494270561889,0.798352393800277,0.00369704787563228,9.26431609573894e-4,0.637366544686633,0.993156273544675,BOMBAY
146328,1476.39,542.2816356845,346.05045990291,1.5670594277974501,0.769922093920528,149274,431.637111590288,0.764793811738881,0.980264480083605,0.843597163653804,0.795964833006839,0.00370593212293272,9.1759860511641e-4,0.633560015383605,0.992826195182377,BOMBAY
146521,1478.21,528.247207981244,357.823519613279,1.47627860950044,0.735634289595653,150261,431.921672683996,0.755107194392909,0.975109975309628,0.84263106526137,0.817650649465111,0.00360526619379641,9.94004254301904e-4,0.668552584570718,0.986969879927984,BOMBAY
146618,1460.102,551.039670099821,340.380201882415,1.61889459801831,0.786409555753913,148342,432.064619669304,0.815631953716066,0.988378207115989,0.86423283666568,0.784089863423145,0.00375833574390471,8.76271515932808e-4,0.614796913922926,0.99529140282815,BOMBAY
147030,1444.299,532.867694427136,352.306904470876,1.51250993853623,0.750251380002337,148198,432.671249636963,0.824320914977714,0.992118652073577,0.885730500709742,0.811967499929058,0.00362421066739533,9.71734859302797e-4,0.659291220941045,0.99718452406302,BOMBAY
148827,1503.932,532.874598460672,364.540301806665,1.46177143053797,0.729386841240769,153846,435.307272767525,0.749169418492268,0.967376467376467,0.826866107976687,0.816903778159078,0.00358049680811057,9.83573167268242e-4,0.667331782770577,0.975486534744001,BOMBAY
149462,1505.818,564.968607854268,341.480766232908,1.65446685061299,0.796662564847016,152402,436.234946829351,0.79813525290499,0.980708914581173,0.828315302985617,0.772140152151386,0.00378001503963729,8.28815449400038e-4,0.596200414564365,0.986393822218462,BOMBAY
150168,1474.752,548.376346627134,351.432408770552,1.56040346007236,0.767657861936211,151809,437.264034598994,0.822946579276179,0.989190364207656,0.867659393813308,0.797379458994626,0.00365175234821756,9.10628534967477e-4,0.635814001626562,0.992126368100544,BOMBAY
150664,1500.495,582.438202502345,332.04517800384,1.75409324117819,0.821578695004664,152581,437.985573698471,0.778818518288774,0.987436181438056,0.840911423437193,0.751986342614103,0.00386580870348819,7.62535267428608e-4,0.565483459478136,0.991910714268659,BOMBAY
151091,1464.044,536.354183976266,361.57219682187,1.48339443322989,0.738613139323664,153478,438.605786616616,0.761159893401041,0.984447282346656,0.88580923036503,0.817754013523319,0.00354987513469542,9.79227445357905e-4,0.668721626633497,0.991977938328569,BOMBAY
152533,1504.648,548.894234916865,354.891811006068,1.54665229767018,0.762865060593545,154915,440.693825095257,0.774908555171713,0.98462382596908,0.846649880905755,0.802875667225769,0.00359852776066075,9.22354357544977e-4,0.644609337023224,0.996986512206619,BOMBAY
152869,1475.473,537.207401954258,365.400917226257,1.47018624373517,0.733039629411235,154271,441.178938713216,0.761098913135477,0.990912096246216,0.882402551738863,0.821245085433096,0.00351416835299673,9.86037565208006e-4,0.674443490348014,0.991557541686387,BOMBAY
152884,1469.576,523.194340084579,374.400579223839,1.39741861823291,0.698504995141392,154335,441.200583133444,0.776127889208713,0.990598373667671,0.889585712918609,0.843282408334386,0.0034221654331688,0.00106751239282386,0.711125220206241,0.99373962261118,BOMBAY
152952,1477.762,522.955434552826,375.903920641404,1.39119441388243,0.695209888634588,155498,441.298691190369,0.785735201195925,0.983626799058509,0.880148665580852,0.843855254258366,0.00341908202934794,0.00106945156059874,0.712091690139451,0.990657981494104,BOMBAY
153971,1476.91,543.483365738947,362.892462816762,1.49764302493483,0.744416234798808,155410,442.766265587632,0.815295494379226,0.990740621581623,0.887034951078169,0.814682276403484,0.00352977746289202,9.59135932754753e-4,0.663707211485963,0.9939964758809,BOMBAY
154364,1481.35,556.152885177894,353.852824186526,1.57170678644839,0.771482129933754,155283,443.330970137998,0.813058317883027,0.994081773278466,0.883976102065668,0.7971386680772,0.00360286650500048,8.97353250092943e-4,0.635430056143892,0.99870973155464,BOMBAY
154706,1468.379,532.954871601016,371.069677994301,1.4362662950035,0.717799646814194,156085,443.821807719943,0.77123172944625,0.991165070314252,0.901655615377953,0.832756826833548,0.00344495282407286,0.00102196459036625,0.693483932637881,0.996027598574264,BOMBAY
154721,1475.51,538.886141475619,367.796960177163,1.4651729073999,0.730873170727844,155903,443.843323258297,0.803895793499044,0.992418362699884,0.893048022886316,0.823630984539576,0.00348295410109564,9.88685622574478e-4,0.678367998693631,0.993926412932997,BOMBAY
154772,1499.695,571.553244277391,347.198470054271,1.64618595291636,0.794346606968307,156330,443.916468288518,0.706824741514742,0.990033902641847,0.864761550711136,0.776684364463291,0.00369287238180931,8.2893850196164e-4,0.603238602001746,0.993042912872176,BOMBAY
155088,1485.027,526.915088385173,375.687936922104,1.4025339559796,0.701168897532558,156676,444.36941221678,0.719168649054714,0.989864433608211,0.883729514641688,0.843341597179597,0.00339752326669486,0.00106012308240733,0.711225049533434,0.997517282313914,BOMBAY
155913,1510.721,574.977216452959,347.172105269745,1.65617343019599,0.797134712346457,157587,445.549769541286,0.77277233120867606,0.989377296350587,0.858467107530767,0.774899868711126,0.00368780804970053,8.20220123038048e-4,0.60046980652852,0.994482139207464,BOMBAY
156138,1492.597,544.809614643156,365.689489101847,1.48981480430634,0.741254239930747,157649,445.871142860646,0.769956802177644,0.990415416526588,0.880710851308362,0.818398080497692,0.00348928265152081,9.65549008634851e-4,0.669775418162307,0.997841333538678,BOMBAY
156182,1527.693,552.804506233715,360.970971484941,1.53143756673735,0.757374082818931,157988,445.933962124245,0.793829576355181,0.988568752057118,0.840947079411093,0.806675700171867,0.00353948922560676,9.24519884165111e-4,0.650725685247771,0.996545760029339,BOMBAY
156343,1506.752,555.707554122327,359.747509589968,1.54471549992302,0.762177247138975,158163,446.163748126772,0.746377745633005,0.988492883923547,0.865375811761636,0.802875082077,0.00355441275990819,9.11044393204186e-4,0.644608397420149,0.99573658287544,BOMBAY
156593,1478.855,555.821985418761,360.032810298849,1.54380925715463,0.761854310448048,157868,446.520324317621,0.802588283532366,0.991923632401753,0.899768987878207,0.803351317564757,0.0035494689125233,9.11937722496704e-4,0.645373339433031,0.996333335737514,BOMBAY
156645,1504.799,569.848845999833,352.32023455883,1.61741730988965,0.785966071755477,158624,446.594456397568,0.77606579305903,0.987523956021787,0.869299466732638,0.783706871624864,0.00363783616457489,8.46520573888733e-4,0.614196460632032,0.993411987099205,BOMBAY
156974,1473.74,550.854918230331,366.741733039155,1.50202409108297,0.746158557868048,158564,447.063199441933,0.689189782496071,0.989972503216367,0.908230007400155,0.811580662433154,0.00350921119567783,9.39109061532794e-4,0.658663171635437,0.989327951705544,BOMBAY
157128,1534.971,588.057742455667,343.052517781283,1.71419159450854,0.812209858635548,158837,447.282442294739,0.811301465348989,0.989240542191051,0.838036813804188,0.760609732688724,0.0037425394739045,7.72669315314233e-4,0.578527165460812,0.991706404227776,BOMBAY
157309,1514.284,571.243772825254,354.813796857018,1.60998184931194,0.783711500474194,160099,447.539986529409,0.801309120546061,0.982573282781279,0.862082376890083,0.783448341705273,0.00363134831970996,8.43896399222935e-4,0.613791304120743,0.988192858899903,BOMBAY
